customer_number,customer_register_time,platform,last_login,total_purchase,redeemed_amount,lost,gap_less_than_2_weeks,churned,censored,event_time,event_observed,platform_encoded
5009,2023-01-13,Mobile,2023-05-18,35,0,True,False,False,False,125,True,0
5010,2023-02-05,Web,2023-05-25,57,0,True,False,False,False,109,True,2
5011,2023-04-11,Web,2023-09-18,32,0,True,False,False,False,160,True,2
5012,2023-10-09,Referral,2024-09-13,46,0,False,False,False,False,340,True,1
5013,2023-03-27,Referral,2023-04-26,15,0,True,False,False,False,30,True,1
5014,2023-01-04,Web,2023-10-31,20,50,True,False,False,True,300,False,2
5015,2023-08-11,Web,2023-09-09,1,0,True,False,False,False,29,True,2
5016,2023-12-04,Web,2024-11-27,9,0,False,False,False,False,359,True,2
5017,2023-06-15,Mobile,2023-08-27,13,20,True,False,False,True,73,False,0
5018,2023-12-10,Mobile,2024-11-05,29,0,False,False,False,False,331,True,0
5019,2023-10-05,Mobile,2024-03-08,18,20,False,False,False,True,155,False,0
5020,2023-05-10,Mobile,2024-04-23,28,0,False,False,False,False,349,True,0
5021,2023-01-31,Referral,2023-04-10,37,0,True,False,False,False,69,True,1
5022,2023-01-11,Mobile,2023-06-14,1,50,True,False,False,True,154,False,0
5023,2023-10-29,Web,2024-09-17,8,50,False,False,False,True,324,False,2
5024,2023-04-06,Mobile,2023-12-11,5,0,False,False,False,False,249,True,0
5025,2023-07-09,Referral,2023-09-09,6,0,True,False,False,False,62,True,1
5026,2023-07-11,Mobile,2023-12-18,20,50,False,False,False,True,160,False,0
5027,2023-09-23,Mobile,2024-01-17,40,20,False,False,False,True,116,False,0
5028,2023-05-08,Mobile,2023-09-12,9,0,True,False,False,False,127,True,0
5029,2023-08-26,Referral,2024-08-17,52,0,False,False,False,False,357,True,1
5030,2023-12-21,Mobile,2024-07-15,66,10,False,False,False,True,207,False,0
5031,2023-04-22,Web,2023-04-30,12,0,True,True,False,False,8,True,2
5032,2023-11-12,Referral,2024-03-24,34,50,False,False,False,True,133,False,1
5033,2023-12-09,Referral,2024-01-08,3,0,False,False,False,False,30,True,1
5034,2023-05-25,Web,2024-03-13,40,0,False,False,False,False,293,True,2
5035,2023-03-06,Mobile,2023-04-06,5,0,True,False,False,False,31,True,0
5036,2023-09-04,Mobile,2023-10-20,34,0,True,False,False,False,46,True,0
5037,2023-08-11,Web,2023-10-25,16,10,True,False,False,True,75,False,2
5038,2023-11-09,Referral,2024-01-16,79,0,False,False,False,False,68,True,1
5039,2023-04-16,Mobile,2023-05-15,18,20,True,False,False,True,29,False,0
5040,2023-06-30,Referral,2023-09-14,0,10,True,False,False,True,76,False,1
5041,2023-07-03,Web,2024-03-31,19,0,False,False,False,False,272,True,2
5042,2023-08-14,Mobile,2024-06-27,47,0,False,False,False,False,318,True,0
5043,2023-09-22,Web,2023-12-30,31,0,False,False,False,False,99,True,2
5044,2023-10-05,Mobile,2024-09-30,101,0,False,False,False,False,361,True,0
5045,2023-03-30,Mobile,2024-02-12,55,0,False,False,False,False,319,True,0
5046,2023-06-25,Mobile,2023-10-24,22,0,True,False,False,False,121,True,0
5047,2023-01-18,Web,2023-07-05,6,0,True,False,False,False,168,True,2
5048,2023-04-16,Web,2024-01-23,0,0,False,False,False,False,282,True,2
5049,2023-09-28,Web,2023-12-06,118,50,False,False,False,True,69,False,2
5050,2023-11-15,Web,2024-09-20,83,0,False,False,False,False,310,True,2
5051,2023-06-16,Mobile,2024-03-06,9,0,False,False,False,False,264,True,0
5052,2023-01-13,Mobile,2023-09-02,30,10,True,False,False,True,232,False,0
5053,2023-12-03,Mobile,2024-06-24,39,10,False,False,False,True,204,False,0
5054,2023-02-01,Mobile,2023-09-13,25,0,True,False,False,False,224,True,0
5055,2023-02-09,Web,2023-08-12,55,0,True,False,False,False,184,True,2
5056,2023-05-28,Web,2024-05-24,2,10,False,False,False,True,362,False,2
5057,2023-08-06,Web,2024-03-25,68,0,False,False,False,False,232,True,2
5058,2023-08-07,Referral,2024-04-19,14,20,False,False,False,True,256,False,1
5059,2023-03-23,Mobile,2024-01-20,19,0,False,False,False,False,303,True,0
5060,2023-11-29,Web,2023-12-07,17,0,False,True,True,False,8,True,2
5061,2023-07-27,Web,2023-12-19,22,10,False,False,False,True,145,False,2
5062,2023-07-20,Referral,2024-01-06,27,0,False,False,False,False,170,True,1
5063,2023-11-28,Mobile,2024-08-12,37,0,False,False,False,False,258,True,0
5064,2023-02-07,Mobile,2023-07-14,22,0,True,False,False,False,157,True,0
5065,2023-07-30,Mobile,2023-10-09,34,20,True,False,False,True,71,False,0
5066,2023-11-23,Web,2024-01-21,12,10,False,False,False,True,59,False,2
5067,2023-09-06,Referral,2023-12-15,82,20,False,False,False,True,100,False,1
5068,2023-08-15,Mobile,2024-02-02,2,0,False,False,False,False,171,True,0
5069,2023-02-17,Web,2024-01-08,23,0,False,False,False,False,325,True,2
5070,2023-01-18,Referral,2023-12-19,2,10,False,False,False,True,335,False,1
5071,2023-10-22,Mobile,2024-10-02,17,0,False,False,False,False,346,True,0
5072,2023-07-15,Web,2023-09-19,8,0,True,False,False,False,66,True,2
5073,2023-07-06,Mobile,2023-12-31,82,0,False,False,False,False,178,True,0
5074,2023-12-11,Web,2024-08-24,0,50,False,False,False,True,257,False,2
5075,2023-08-12,Web,2023-12-06,14,0,False,False,False,False,116,True,2
5076,2023-11-14,Mobile,2024-06-20,45,0,False,False,False,False,219,True,0
5077,2023-12-31,Web,2024-08-30,6,20,False,False,False,True,243,False,2
5078,2023-12-03,Referral,2024-07-21,50,0,False,False,False,False,231,True,1
5079,2023-08-17,Referral,2024-04-07,58,0,False,False,False,False,234,True,1
5080,2023-03-18,Web,2023-11-10,36,10,False,False,False,True,237,False,2
5081,2023-07-07,Mobile,2023-12-21,7,0,False,False,False,False,167,True,0
5082,2023-12-12,Referral,2024-04-20,9,0,False,False,False,False,130,True,1
5083,2023-09-27,Mobile,2024-06-10,5,0,False,False,False,False,257,True,0
5084,2023-04-05,Mobile,2024-03-07,6,0,False,False,False,False,337,True,0
5085,2023-11-06,Web,2024-05-27,1,0,False,False,False,False,203,True,2
5086,2023-05-12,Mobile,2023-11-29,58,0,False,False,False,False,201,True,0
5087,2023-02-08,Mobile,2023-06-14,22,0,True,False,False,False,126,True,0
5088,2023-03-13,Referral,2023-12-06,11,0,False,False,False,False,268,True,1
5089,2023-10-08,Web,2023-12-05,10,50,False,False,False,True,58,False,2
5090,2023-11-29,Referral,2024-04-16,23,50,False,False,False,True,139,False,1
5091,2023-06-09,Web,2024-05-17,11,20,False,False,False,True,343,False,2
5092,2023-07-06,Referral,2024-07-03,59,0,False,False,False,False,363,True,1
5093,2023-07-10,Mobile,2023-12-12,7,0,False,False,False,False,155,True,0
5094,2023-04-30,Mobile,2023-08-12,64,10,True,False,False,True,104,False,0
5095,2023-08-08,Mobile,2024-04-02,32,0,False,False,False,False,238,True,0
5096,2023-02-22,Web,2023-03-30,94,10,True,False,False,True,36,False,2
5097,2023-08-10,Web,2023-10-15,0,0,True,False,False,False,66,True,2
5098,2023-05-11,Web,2023-11-27,1,0,False,False,False,False,200,True,2
5099,2023-08-25,Web,2023-09-28,20,0,True,False,False,False,34,True,2
5100,2023-09-03,Web,2024-05-07,73,0,False,False,False,False,247,True,2
5101,2023-08-14,Mobile,2023-12-02,39,0,False,False,False,False,110,True,0
5102,2023-07-27,Mobile,2024-05-21,29,0,False,False,False,False,299,True,0
5103,2023-04-06,Web,2023-08-21,0,0,True,False,False,False,137,True,2
5104,2023-07-19,Referral,2023-08-14,13,50,True,False,False,True,26,False,1
5105,2023-09-04,Mobile,2024-02-11,12,0,False,False,False,False,160,True,0
5106,2023-03-13,Referral,2023-10-17,23,50,True,False,False,True,218,False,1
5107,2023-11-14,Mobile,2024-07-01,8,0,False,False,False,False,230,True,0
5108,2023-07-04,Web,2024-04-18,9,0,False,False,False,False,289,True,2
5109,2023-01-06,Mobile,2023-06-30,29,50,True,False,False,True,175,False,0
5110,2023-07-25,Mobile,2023-09-09,86,20,True,False,False,True,46,False,0
5111,2023-02-01,Web,2023-04-06,32,0,True,False,False,False,64,True,2
5112,2023-04-09,Web,2023-06-29,33,0,True,False,False,False,81,True,2
5113,2023-09-13,Web,2024-04-06,128,0,False,False,False,False,206,True,2
5114,2023-07-06,Web,2024-02-15,4,0,False,False,False,False,224,True,2
5115,2023-03-17,Mobile,2023-09-24,1,10,True,False,False,True,191,False,0
5116,2023-06-26,Mobile,2023-10-04,41,0,True,False,False,False,100,True,0
5117,2023-11-11,Web,2024-10-22,17,0,False,False,False,False,346,True,2
5118,2023-10-14,Mobile,2024-05-17,16,0,False,False,False,False,216,True,0
5119,2023-12-15,Mobile,2024-11-23,7,0,False,False,False,False,344,True,0
5120,2023-09-12,Web,2024-06-04,21,0,False,False,False,False,266,True,2
5121,2023-11-21,Web,2024-10-19,17,0,False,False,False,False,333,True,2
5122,2023-07-09,Web,2023-09-28,12,0,True,False,False,False,81,True,2
5123,2023-11-04,Web,2023-12-09,17,0,False,False,False,False,35,True,2
5124,2023-12-11,Web,2024-01-23,14,50,False,False,False,True,43,False,2
5125,2023-05-07,Web,2024-03-12,84,0,False,False,False,False,310,True,2
5126,2023-10-14,Mobile,2024-09-16,117,10,False,False,False,True,338,False,0
5127,2023-09-11,Mobile,2024-04-16,54,0,False,False,False,False,218,True,0
5128,2023-08-01,Web,2023-12-09,139,0,False,False,False,False,130,True,2
5129,2023-09-07,Web,2024-02-23,9,50,False,False,False,True,169,False,2
5130,2023-03-25,Mobile,2023-11-30,55,0,False,False,False,False,250,True,0
5131,2023-01-13,Referral,2023-05-06,15,50,True,False,False,True,113,False,1
5132,2023-02-14,Mobile,2023-05-17,41,50,True,False,False,True,92,False,0
5133,2023-05-07,Mobile,2023-11-27,6,0,False,False,False,False,204,True,0
5134,2023-04-24,Web,2024-01-24,50,50,False,False,False,True,275,False,2
5135,2023-10-03,Web,2023-11-27,2,0,False,False,False,False,55,True,2
5136,2023-07-24,Referral,2024-02-11,9,0,False,False,False,False,202,True,1
5137,2023-12-03,Web,2023-12-30,51,10,False,False,False,True,27,False,2
5138,2023-09-30,Referral,2024-03-05,41,0,False,False,False,False,157,True,1
5139,2023-02-27,Mobile,2023-10-12,20,50,True,False,False,True,227,False,0
5140,2023-11-24,Mobile,2024-07-06,33,0,False,False,False,False,225,True,0
5141,2023-08-07,Web,2024-01-09,6,0,False,False,False,False,155,True,2
5142,2023-04-19,Mobile,2024-01-14,33,0,False,False,False,False,270,True,0
5143,2023-10-06,Mobile,2023-12-22,0,0,False,False,False,False,77,True,0
5144,2023-06-23,Web,2023-09-12,53,0,True,False,False,False,81,True,2
5145,2023-11-24,Web,2023-12-30,21,0,False,False,False,False,36,True,2
5146,2023-09-21,Referral,2023-11-29,86,0,False,False,False,False,69,True,1
5147,2023-11-11,Mobile,2024-11-06,19,50,False,False,False,True,361,False,0
5148,2023-04-21,Mobile,2023-05-13,17,0,True,False,False,False,22,True,0
5149,2023-07-06,Web,2023-12-21,17,0,False,False,False,False,168,True,2
5150,2023-09-26,Mobile,2024-07-13,13,0,False,False,False,False,291,True,0
5151,2023-08-17,Mobile,2023-10-14,5,0,True,False,False,False,58,True,0
5152,2023-06-05,Mobile,2023-08-11,55,0,True,False,False,False,67,True,0
5153,2023-07-08,Mobile,2024-03-25,14,0,False,False,False,False,261,True,0
5154,2023-09-29,Mobile,2024-05-29,22,0,False,False,False,False,243,True,0
5155,2023-01-02,Mobile,2023-01-15,0,0,True,True,False,False,13,True,0
5156,2023-09-03,Web,2024-01-05,1,0,False,False,False,False,124,True,2
5157,2023-07-29,Referral,2024-07-15,27,50,False,False,False,True,352,False,1
5158,2023-10-13,Mobile,2024-01-15,63,10,False,False,False,True,94,False,0
5159,2023-12-25,Web,2024-11-05,20,0,False,False,False,False,316,True,2
5160,2023-01-13,Mobile,2023-07-11,5,0,True,False,False,False,179,True,0
5161,2023-04-06,Referral,2023-04-13,3,0,True,True,False,False,7,True,1
5162,2023-08-09,Web,2023-12-21,69,10,False,False,False,True,134,False,2
5163,2023-08-26,Web,2023-10-23,36,20,True,False,False,True,58,False,2
5164,2023-04-04,Mobile,2024-01-26,101,0,False,False,False,False,297,True,0
5165,2023-12-04,Web,2024-06-09,2,0,False,False,False,False,188,True,2
5166,2023-09-26,Mobile,2024-09-17,69,20,False,False,False,True,357,False,0
5167,2023-06-20,Web,2024-02-03,56,0,False,False,False,False,228,True,2
5168,2023-04-04,Mobile,2023-04-20,67,50,True,False,False,True,16,False,0
5169,2023-05-29,Web,2023-12-14,0,0,False,False,False,False,199,True,2
5170,2023-04-22,Web,2023-12-29,40,20,False,False,False,True,251,False,2
5171,2023-02-24,Referral,2023-08-01,23,50,True,False,False,True,158,False,1
5172,2023-12-03,Mobile,2024-02-23,25,0,False,False,False,False,82,True,0
5173,2023-04-26,Web,2023-09-17,19,0,True,False,False,False,144,True,2
5174,2023-05-23,Web,2023-08-25,40,20,True,False,False,True,94,False,2
5175,2023-07-20,Mobile,2023-12-15,262,20,False,False,False,True,148,False,0
5176,2023-06-29,Mobile,2023-09-13,37,0,True,False,False,False,76,True,0
5177,2023-07-21,Referral,2024-01-18,34,0,False,False,False,False,181,True,1
5178,2023-12-30,Referral,2024-12-16,31,50,False,False,False,True,352,False,1
5179,2023-02-22,Mobile,2023-11-16,35,0,False,False,False,False,267,True,0
5180,2023-06-29,Mobile,2024-03-30,12,0,False,False,False,False,275,True,0
5181,2023-11-09,Mobile,2024-02-26,11,50,False,False,False,True,109,False,0
5182,2023-11-04,Mobile,2024-01-19,46,0,False,False,False,False,76,True,0
5183,2023-05-17,Web,2023-08-03,1,20,True,False,False,True,78,False,2
5184,2023-07-01,Web,2023-11-25,42,10,False,False,False,True,147,False,2
5185,2023-01-01,Web,2023-03-08,50,50,True,False,False,True,66,False,2
5186,2023-02-13,Web,2023-07-13,22,0,True,False,False,False,150,True,2
5187,2023-08-15,Web,2023-10-04,72,50,True,False,False,True,50,False,2
5188,2023-11-27,Mobile,2024-07-17,19,0,False,False,False,False,233,True,0
5189,2023-04-08,Mobile,2023-07-26,5,0,True,False,False,False,109,True,0
5190,2023-07-27,Mobile,2023-11-17,13,0,False,False,False,False,113,True,0
5191,2023-09-22,Web,2024-08-08,70,0,False,False,False,False,321,True,2
5192,2023-10-15,Web,2024-02-17,152,0,False,False,False,False,125,True,2
5193,2023-09-28,Mobile,2023-11-14,16,20,False,False,False,True,47,False,0
5194,2023-05-20,Web,2023-08-31,5,10,True,False,False,True,103,False,2
5195,2023-08-25,Mobile,2024-03-10,10,20,False,False,False,True,198,False,0
5196,2023-03-13,Referral,2024-01-22,24,10,False,False,False,True,315,False,1
5197,2023-06-04,Web,2024-01-08,25,0,False,False,False,False,218,True,2
5198,2023-07-09,Web,2024-02-27,29,0,False,False,False,False,233,True,2
5199,2023-09-25,Mobile,2024-04-01,54,0,False,False,False,False,189,True,0
5200,2023-11-17,Referral,2024-03-12,37,0,False,False,False,False,116,True,1
5201,2023-04-17,Mobile,2024-04-02,9,0,False,False,False,False,351,True,0
5202,2023-08-20,Referral,2024-05-22,15,0,False,False,False,False,276,True,1
5203,2023-02-11,Web,2023-12-25,54,0,False,False,False,False,317,True,2
5204,2023-07-09,Referral,2023-10-23,30,0,True,False,False,False,106,True,1
5205,2023-05-19,Web,2023-12-19,5,0,False,False,False,False,214,True,2
5206,2023-04-13,Web,2023-11-30,11,0,False,False,False,False,231,True,2
5207,2023-06-20,Referral,2024-03-31,46,0,False,False,False,False,285,True,1
5208,2023-12-17,Referral,2024-01-12,5,0,False,False,False,False,26,True,1
5209,2023-09-30,Web,2024-06-08,35,0,False,False,False,False,252,True,2
5210,2023-08-09,Web,2024-01-19,24,0,False,False,False,False,163,True,2
5211,2023-08-01,Web,2024-03-21,4,0,False,False,False,False,233,True,2
5212,2023-12-07,Web,2024-11-18,35,0,False,False,False,False,347,True,2
5213,2023-02-25,Web,2023-09-04,4,0,True,False,False,False,191,True,2
5214,2023-12-08,Referral,2024-05-03,15,0,False,False,False,False,147,True,1
5215,2023-04-12,Mobile,2024-03-19,11,0,False,False,False,False,342,True,0
5216,2023-07-11,Mobile,2024-07-07,35,0,False,False,False,False,362,True,0
5217,2023-11-06,Mobile,2023-12-04,45,0,False,False,False,False,28,True,0
5218,2023-07-19,Mobile,2023-12-11,5,50,False,False,False,True,145,False,0
5219,2023-08-21,Mobile,2024-04-21,50,0,False,False,False,False,244,True,0
5220,2023-08-15,Mobile,2024-06-06,0,0,False,False,False,False,296,True,0
5221,2023-05-19,Web,2024-03-23,22,0,False,False,False,False,309,True,2
5222,2023-12-10,Mobile,2024-03-05,21,10,False,False,False,True,86,False,0
5223,2023-11-01,Mobile,2023-12-23,29,50,False,False,False,True,52,False,0
5224,2023-05-29,Referral,2024-05-20,8,0,False,False,False,False,357,True,1
5225,2023-04-25,Referral,2024-04-21,0,10,False,False,False,True,362,False,1
5226,2023-03-04,Mobile,2023-08-26,18,0,True,False,False,False,175,True,0
5227,2023-04-14,Mobile,2024-01-05,2,20,False,False,False,True,266,False,0
5228,2023-12-05,Web,2024-02-15,66,0,False,False,False,False,72,True,2
5229,2023-12-25,Mobile,2024-01-12,5,0,False,False,False,False,18,True,0
5230,2023-06-05,Web,2023-07-09,16,0,True,False,False,False,34,True,2
5231,2023-09-30,Web,2024-01-22,17,20,False,False,False,True,114,False,2
5232,2023-01-06,Web,2023-08-10,24,50,True,False,False,True,216,False,2
5233,2023-05-27,Mobile,2024-02-19,45,0,False,False,False,False,268,True,0
5234,2023-07-03,Web,2024-05-24,19,0,False,False,False,False,326,True,2
5235,2023-01-28,Referral,2023-08-22,0,0,True,False,False,False,206,True,1
5236,2023-02-07,Web,2023-05-06,44,10,True,False,False,True,88,False,2
5237,2023-04-29,Referral,2023-06-25,2,0,True,False,False,False,57,True,1
5238,2023-10-20,Mobile,2024-10-13,30,0,False,False,False,False,359,True,0
5239,2023-09-01,Web,2024-05-18,48,0,False,False,False,False,260,True,2
5240,2023-03-09,Web,2023-05-26,9,0,True,False,False,False,78,True,2
5241,2023-08-02,Mobile,2024-03-13,17,0,False,False,False,False,224,True,0
5242,2023-08-06,Mobile,2023-12-31,0,0,False,False,False,False,147,True,0
5243,2023-06-26,Mobile,2023-10-08,48,0,True,False,False,False,104,True,0
5244,2023-10-26,Web,2024-03-07,36,0,False,False,False,False,133,True,2
5245,2023-06-13,Mobile,2024-01-22,7,0,False,False,False,False,223,True,0
5246,2023-02-27,Referral,2023-11-29,14,20,False,False,False,True,275,False,1
5247,2023-09-26,Web,2023-10-22,35,0,True,False,False,False,26,True,2
5248,2023-11-04,Mobile,2024-05-04,13,10,False,False,False,True,182,False,0
5249,2023-02-27,Web,2023-04-20,5,0,True,False,False,False,52,True,2
5250,2023-10-15,Mobile,2024-02-13,21,0,False,False,False,False,121,True,0
5251,2023-04-15,Mobile,2024-03-13,38,20,False,False,False,True,333,False,0
5252,2023-08-16,Web,2024-02-15,11,0,False,False,False,False,183,True,2
5253,2023-09-04,Web,2024-06-07,3,0,False,False,False,False,277,True,2
5254,2023-07-07,Web,2024-06-14,53,0,False,False,False,False,343,True,2
5255,2023-03-24,Mobile,2024-03-22,8,50,False,False,False,True,364,False,0
5256,2023-07-05,Mobile,2024-06-20,21,0,False,False,False,False,351,True,0
5257,2023-09-09,Referral,2024-03-10,35,0,False,False,False,False,183,True,1
5258,2023-12-21,Mobile,2024-02-12,11,0,False,False,False,False,53,True,0
5259,2023-08-26,Web,2024-07-10,31,20,False,False,False,True,319,False,2
5260,2023-12-26,Referral,2024-09-10,18,0,False,False,False,False,259,True,1
5261,2023-07-03,Mobile,2023-08-06,25,0,True,False,False,False,34,True,0
5262,2023-10-11,Mobile,2024-01-08,26,0,False,False,False,False,89,True,0
5263,2023-07-29,Web,2024-05-05,52,20,False,False,False,True,281,False,2
5264,2023-10-31,Web,2023-12-08,32,0,False,False,False,False,38,True,2
5265,2023-10-23,Referral,2024-09-20,9,0,False,False,False,False,333,True,1
5266,2023-04-07,Mobile,2023-07-18,1,0,True,False,False,False,102,True,0
5267,2023-07-27,Web,2023-10-15,0,0,True,False,False,False,80,True,2
5268,2023-05-17,Mobile,2023-11-12,70,50,False,False,False,True,179,False,0
5269,2023-07-03,Referral,2024-06-12,85,10,False,False,False,True,345,False,1
5270,2023-03-17,Web,2023-11-25,2,0,False,False,False,False,253,True,2
5271,2023-10-14,Mobile,2024-09-22,20,0,False,False,False,False,344,True,0
