customer_number,customer_register_time,platform,last_login,total_purchase,redeemed_amount
5556,2023-11-30,Mobile,2024-07-27,21,0
5557,2023-12-21,Web,2024-10-14,49,0
5558,2023-04-26,Mobile,2024-02-22,31,0
5559,2023-02-17,Web,2023-10-27,6,20
5560,2023-08-14,Web,2024-01-30,39,10
5561,2023-09-23,Mobile,2024-08-04,26,0
5562,2023-04-09,Mobile,2023-06-23,25,20
5563,2023-01-11,Mobile,2023-09-03,34,10
5564,2023-03-26,Mobile,2023-05-24,24,0
5565,2023-08-02,Web,2024-02-04,18,0
5566,2023-06-22,Mobile,2023-07-18,30,0
5567,2023-07-28,Mobile,2024-05-10,38,0
5568,2023-03-05,Web,2023-06-22,7,0
5569,2023-09-15,Referral,2024-03-12,20,0
5570,2023-11-28,Mobile,2024-09-21,18,10
5571,2023-05-01,Mobile,2023-06-13,1,0
5572,2023-10-25,Referral,2023-12-28,53,10
5573,2023-02-23,Referral,2023-12-24,14,10
5574,2023-11-27,Referral,2024-09-25,2,50
5575,2023-09-29,Web,2024-05-02,18,0
5576,2023-08-29,Web,2024-02-04,5,0
5577,2023-08-31,Web,2024-02-24,36,10
5578,2023-01-18,Web,2023-02-14,25,0
5579,2023-07-06,Referral,2024-03-06,9,10
5580,2023-12-12,Mobile,2024-07-12,90,50
5581,2023-05-24,Web,2023-09-27,10,0
5582,2023-09-19,Web,2024-06-02,24,0
5583,2023-12-30,Web,2024-05-23,48,0
5584,2023-08-27,Mobile,2024-08-05,21,20
5585,2023-10-31,Mobile,2024-09-19,97,0
5586,2023-10-25,Referral,2024-03-30,55,0
5587,2023-03-17,Referral,2023-10-21,76,0
5588,2023-07-07,Web,2024-05-14,13,10
5589,2023-11-29,Web,2024-01-20,23,0
5590,2023-09-03,Web,2024-07-20,55,0
5591,2023-05-10,Web,2023-05-31,70,0
5592,2023-11-11,Referral,2024-09-06,86,0
5593,2023-10-10,Mobile,2024-09-09,63,10
5594,2023-03-20,Mobile,2024-03-03,39,0
5595,2023-03-13,Mobile,2023-05-25,0,0
5596,2023-09-20,Web,2023-12-18,11,0
5597,2023-07-10,Web,2024-04-21,4,50
5598,2023-03-04,Mobile,2023-10-02,5,0
5599,2023-01-12,Mobile,2023-02-25,10,0
5600,2023-05-21,Web,2023-08-29,2,0
5601,2023-09-11,Mobile,2024-05-22,8,0
5602,2023-02-12,Referral,2023-07-02,94,0
5603,2023-01-17,Mobile,2023-04-04,11,0
5604,2023-03-04,Mobile,2024-01-03,5,20
5605,2023-09-10,Mobile,2024-06-13,38,0
5606,2023-10-19,Mobile,2024-04-09,52,0
5607,2023-01-08,Mobile,2023-12-11,11,10
5608,2023-11-21,Referral,2024-06-10,9,0
5609,2023-03-31,Web,2024-03-16,8,0
5610,2023-07-27,Mobile,2023-11-14,14,50
5611,2023-10-19,Web,2024-02-01,2,10
5612,2023-10-11,Web,2024-10-08,33,20
5613,2023-04-28,Mobile,2023-12-23,51,0
5614,2023-12-15,Referral,2024-09-24,32,0
5615,2023-06-24,Web,2024-05-22,16,50
5616,2023-03-17,Web,2023-07-05,10,0
5617,2023-04-11,Web,2023-05-20,15,20
5618,2023-05-31,Mobile,2023-11-08,16,50
5619,2023-09-27,Web,2024-06-30,32,20
5620,2023-03-12,Web,2023-11-11,78,0
5621,2023-06-29,Mobile,2024-01-26,2,20
5622,2023-05-04,Web,2024-01-08,91,0
5623,2023-10-20,Mobile,2024-01-25,72,0
5624,2023-10-12,Mobile,2024-02-02,3,10
5625,2023-07-14,Web,2024-05-19,6,0
5626,2023-08-16,Mobile,2023-12-12,11,0
5627,2023-10-02,Mobile,2023-10-30,24,0
5628,2023-04-16,Mobile,2024-02-07,4,0
5629,2023-01-21,Mobile,2023-10-04,6,0
5630,2023-03-05,Web,2023-12-01,69,0
5631,2023-06-14,Referral,2024-06-07,3,0
5632,2023-01-27,Mobile,2023-08-28,15,0
5633,2023-11-07,Web,2024-01-05,43,0
5634,2023-10-12,Web,2023-11-12,65,0
5635,2023-05-28,Web,2024-04-19,12,0
5636,2023-10-08,Web,2023-10-14,5,0
5637,2023-11-22,Mobile,2024-02-02,40,10
5638,2023-11-15,Web,2024-04-15,44,0
5639,2023-06-13,Web,2024-05-01,117,20
5640,2023-08-12,Mobile,2024-07-09,4,0
5641,2023-09-29,Web,2024-02-10,37,0
5642,2023-05-26,Mobile,2023-08-21,16,0
5643,2023-12-22,Mobile,2024-02-06,73,0
5644,2023-01-30,Web,2023-07-09,15,50
5645,2023-02-14,Mobile,2023-07-25,17,50
5646,2023-10-02,Mobile,2024-01-21,4,20
5647,2023-02-03,Web,2023-11-18,11,0
5648,2023-05-21,Web,2023-11-29,15,0
5649,2023-11-14,Mobile,2024-03-02,0,10
5650,2023-08-09,Referral,2023-12-03,17,0
5651,2023-12-22,Mobile,2024-05-07,12,50
5652,2023-01-22,Web,2023-10-24,48,0
5653,2023-06-29,Mobile,2023-10-21,3,0
5654,2023-11-25,Mobile,2024-02-10,42,50
5655,2023-08-19,Mobile,2024-08-03,37,50
5656,2023-02-07,Mobile,2023-12-01,8,20
5657,2023-03-11,Mobile,2023-08-05,2,0
5658,2023-04-26,Referral,2024-01-15,55,20
5659,2023-08-27,Mobile,2024-05-02,8,0
5660,2023-12-01,Mobile,2024-11-09,4,0
5661,2023-05-28,Web,2023-11-03,13,0
5662,2023-01-09,Referral,2023-06-11,15,20
5663,2023-10-15,Referral,2023-12-18,11,0
5664,2023-02-19,Web,2023-05-20,112,0
5665,2023-12-04,Mobile,2024-06-17,63,0
5666,2023-01-05,Web,2023-12-02,61,0
5667,2023-12-09,Mobile,2024-06-12,15,0
5668,2023-05-06,Mobile,2024-02-21,98,0
5669,2023-03-16,Web,2023-12-18,34,20
5670,2023-06-14,Referral,2024-02-28,53,0
5671,2023-10-05,Web,2023-10-16,20,10
5672,2023-11-20,Mobile,2024-03-29,5,0
5673,2023-10-27,Mobile,2024-01-22,65,0
5674,2023-10-17,Web,2023-11-18,19,0
5675,2023-03-18,Web,2023-12-13,103,0
5676,2023-10-25,Web,2024-08-07,8,0
5677,2023-05-17,Mobile,2024-01-27,146,0
5678,2023-04-16,Mobile,2023-10-25,7,0
5679,2023-04-05,Web,2024-02-02,13,20
5680,2023-05-15,Web,2023-07-27,27,20
5681,2023-03-09,Web,2024-01-26,35,50
5682,2023-05-27,Mobile,2024-04-21,38,0
5683,2023-06-08,Mobile,2023-09-19,19,0
5684,2023-06-12,Web,2023-12-26,2,0
5685,2023-12-07,Mobile,2024-07-25,20,0
5686,2023-07-08,Web,2024-01-10,12,10
5687,2023-12-05,Referral,2024-10-31,32,0
5688,2023-04-05,Referral,2023-07-11,6,0
5689,2023-06-30,Mobile,2023-11-24,15,0
5690,2023-10-15,Referral,2024-05-09,101,50
5691,2023-11-18,Referral,2024-04-02,2,10
5692,2023-07-06,Referral,2024-04-02,27,0
5693,2023-05-18,Mobile,2023-10-03,2,0
5694,2023-05-10,Web,2023-11-09,5,0
5695,2023-07-13,Web,2024-01-19,27,0
5696,2023-11-12,Web,2023-12-04,17,0
5697,2023-09-30,Mobile,2024-08-22,23,0
5698,2023-12-18,Web,2024-03-28,63,0
5699,2023-05-24,Web,2023-07-01,50,0
5700,2023-01-16,Mobile,2023-11-16,65,50
5701,2023-10-29,Web,2024-10-18,28,0
5702,2023-09-02,Mobile,2024-03-11,20,50
5703,2023-04-17,Referral,2024-04-02,18,10
5704,2023-03-29,Mobile,2023-07-22,40,20
5705,2023-05-09,Mobile,2024-01-15,22,10
5706,2023-12-07,Mobile,2024-02-20,3,0
5707,2023-01-04,Mobile,2023-11-13,4,0
5708,2023-11-23,Web,2024-10-19,13,0
5709,2023-11-02,Referral,2024-06-05,2,0
5710,2023-04-05,Web,2024-02-12,8,0
5711,2023-07-28,Web,2023-11-17,32,0
5712,2023-08-13,Mobile,2024-02-10,0,0
5713,2023-12-14,Web,2024-08-02,27,0
5714,2023-11-17,Web,2023-12-10,44,20
5715,2023-02-16,Web,2024-01-08,5,20
5716,2023-06-30,Web,2024-03-08,5,0
5717,2023-04-16,Web,2023-11-15,0,0
5718,2023-07-18,Web,2024-02-23,21,0
5719,2023-04-16,Mobile,2023-11-07,31,0
5720,2023-10-07,Referral,2024-06-24,18,0
5721,2023-09-17,Web,2024-01-05,14,50
5722,2023-04-18,Referral,2024-02-27,18,0
5723,2023-01-19,Web,2023-10-21,45,0
5724,2023-10-23,Web,2024-07-24,1,0
5725,2023-11-02,Web,2024-03-06,45,0
5726,2023-06-20,Mobile,2024-02-24,32,50
5727,2023-11-27,Mobile,2024-02-05,8,0
5728,2023-07-14,Mobile,2024-03-02,22,50
5729,2023-01-12,Mobile,2023-06-02,1,0
5730,2023-07-14,Mobile,2024-01-28,14,0
5731,2023-10-10,Mobile,2024-04-25,5,0
5732,2023-07-01,Referral,2023-11-28,0,0
5733,2023-11-01,Web,2024-03-29,13,0
5734,2023-05-24,Web,2023-08-08,38,50
5735,2023-11-12,Mobile,2024-11-04,76,10
5736,2023-07-01,Mobile,2024-01-13,32,0
5737,2023-01-30,Web,2023-03-19,15,0
5738,2023-03-25,Web,2023-09-02,227,0
5739,2023-06-15,Mobile,2023-07-05,9,0
5740,2023-10-11,Mobile,2024-01-01,6,0
5741,2023-10-08,Web,2023-12-03,18,0
5742,2023-04-06,Referral,2023-04-12,21,0
5743,2023-09-23,Mobile,2024-05-16,13,0
5744,2023-10-25,Mobile,2023-12-29,35,0
5745,2023-10-23,Mobile,2024-03-07,6,50
5746,2023-08-13,Referral,2023-10-08,21,0
5747,2023-11-29,Web,2024-09-25,20,0
5748,2023-12-27,Web,2024-06-28,52,0
5749,2023-02-11,Mobile,2023-03-18,78,10
5750,2023-10-30,Mobile,2024-04-06,32,50
5751,2023-09-03,Web,2024-01-06,10,0
5752,2023-07-27,Referral,2023-09-20,35,0
5753,2023-08-25,Mobile,2023-12-02,8,50
5754,2023-01-22,Web,2023-07-21,101,50
5755,2023-07-04,Web,2023-07-19,51,50
5756,2023-08-30,Web,2023-09-15,16,20
5757,2023-12-29,Mobile,2024-12-22,46,0
5758,2023-10-10,Referral,2023-11-28,15,20
5759,2023-02-10,Mobile,2023-12-01,2,50
5760,2023-12-02,Referral,2024-06-28,36,0
5761,2023-06-11,Referral,2024-01-20,15,10
5762,2023-06-09,Mobile,2024-05-06,79,0
5763,2023-03-30,Mobile,2023-12-15,10,0
5764,2023-11-18,Mobile,2024-07-27,55,0
5765,2023-01-12,Mobile,2023-02-06,34,20
5766,2023-03-14,Web,2023-04-28,57,0
5767,2023-03-17,Mobile,2023-12-24,10,0
5768,2023-12-12,Web,2024-09-18,18,0
5769,2023-07-20,Referral,2024-02-04,51,0
5770,2023-01-10,Referral,2023-03-26,30,0
5771,2023-12-18,Web,2024-09-17,13,0
5772,2023-08-14,Web,2024-07-18,21,0
5773,2023-06-25,Mobile,2023-09-10,166,20
5774,2023-10-03,Mobile,2024-08-10,40,50
5775,2023-02-08,Web,2023-08-30,28,0
5776,2023-03-01,Mobile,2023-05-20,52,0
5777,2023-03-07,Web,2023-12-11,17,0
5778,2023-11-17,Web,2024-08-30,89,0
5779,2023-05-04,Web,2023-10-01,24,0
5780,2023-06-13,Web,2023-06-30,11,0
5781,2023-06-08,Mobile,2023-10-19,2,0
5782,2023-02-26,Referral,2023-10-18,14,0
5783,2023-03-19,Mobile,2023-06-16,25,0
5784,2023-07-13,Mobile,2023-12-26,36,0
5785,2023-10-12,Web,2023-12-06,62,0
5786,2023-01-15,Mobile,2023-08-22,86,0
5787,2023-01-12,Web,2023-01-17,3,0
5788,2023-04-11,Mobile,2023-08-16,27,0
5789,2023-06-05,Referral,2024-03-23,32,0
5790,2023-12-06,Web,2024-06-27,5,0
5791,2023-05-05,Mobile,2023-11-08,23,20
5792,2023-12-25,Web,2024-08-01,12,0
5793,2023-10-07,Web,2024-06-07,2,0
5794,2023-04-20,Web,2024-04-07,2,0
5795,2023-11-30,Web,2024-02-10,42,50
5796,2023-12-23,Web,2024-11-10,28,0
5797,2023-05-26,Web,2023-08-20,37,0
5798,2023-08-04,Mobile,2023-12-28,34,50
5799,2023-06-11,Web,2023-07-26,4,0
5800,2023-05-08,Mobile,2024-01-06,4,50
5801,2023-11-10,Referral,2023-11-17,8,0
5802,2023-11-28,Mobile,2024-03-05,15,0
5803,2023-05-30,Web,2023-08-01,83,20
5804,2023-02-05,Web,2023-09-25,33,0
5805,2023-06-22,Referral,2023-07-14,8,0
5806,2023-01-22,Mobile,2023-09-22,1,0
5807,2023-07-25,Mobile,2024-07-23,34,0
5808,2023-05-07,Web,2023-07-24,29,0
5809,2023-12-02,Mobile,2024-11-02,33,0
5810,2023-12-22,Web,2024-06-12,9,10
5811,2023-08-05,Referral,2024-04-29,21,0
5812,2023-04-06,Referral,2023-09-17,13,0
5813,2023-06-13,Web,2024-05-19,51,50
5814,2023-05-28,Mobile,2023-11-17,2,50
5815,2023-01-18,Web,2023-08-16,9,0
5816,2023-10-21,Mobile,2024-10-16,27,10
5817,2023-07-14,Referral,2023-07-27,6,20
5818,2023-05-31,Mobile,2024-05-15,33,20
5819,2023-12-31,Web,2024-11-03,4,0
5820,2023-05-03,Web,2023-08-30,0,0
5821,2023-07-06,Referral,2023-12-09,59,0
5822,2023-05-29,Mobile,2023-08-28,12,0
5823,2023-04-14,Mobile,2023-07-22,5,0
5824,2023-08-31,Web,2024-04-22,5,10
5825,2023-08-19,Web,2024-02-25,65,0
5826,2023-07-25,Referral,2023-11-20,31,20
5827,2023-07-17,Mobile,2024-04-20,93,0
5828,2023-12-03,Mobile,2024-01-05,48,0
5829,2023-03-28,Mobile,2023-10-21,43,0
5830,2023-05-22,Mobile,2023-05-28,20,0
5831,2023-11-13,Web,2024-02-03,51,0
5832,2023-07-18,Web,2024-06-10,15,0
5833,2023-02-15,Mobile,2023-10-08,52,0
5834,2023-10-15,Mobile,2024-01-25,42,0
5835,2023-01-15,Mobile,2023-05-16,34,0
5836,2023-02-13,Referral,2023-06-07,12,0
5837,2023-06-18,Web,2023-12-06,29,0
5838,2023-11-06,Web,2024-09-02,21,0
5839,2023-02-13,Referral,2024-01-20,18,10
5840,2023-04-08,Mobile,2023-07-08,138,0
5841,2023-09-18,Mobile,2023-10-14,21,0
5842,2023-04-19,Mobile,2023-11-19,0,0
5843,2023-10-10,Mobile,2024-08-14,29,0
5844,2023-12-09,Web,2024-09-10,39,0
5845,2023-04-14,Mobile,2024-03-07,64,10
5846,2023-09-13,Referral,2024-06-21,30,50
5847,2023-07-25,Mobile,2023-12-15,0,0
5848,2023-12-01,Mobile,2024-11-10,3,0
5849,2023-02-12,Web,2023-10-06,5,0
5850,2023-12-19,Web,2024-08-12,7,0
5851,2023-09-02,Web,2023-11-25,48,0
5852,2023-10-14,Web,2023-12-12,11,0
5853,2023-12-21,Referral,2024-10-11,11,0
5854,2023-09-30,Mobile,2023-11-07,42,0
5855,2023-03-24,Mobile,2024-02-20,15,0
5856,2023-04-20,Mobile,2024-03-22,2,10
5857,2023-07-09,Web,2024-03-21,26,10
5858,2023-10-15,Referral,2024-02-21,4,0
5859,2023-09-08,Web,2023-09-23,25,0
5860,2023-07-31,Web,2024-06-16,45,0
5861,2023-10-18,Mobile,2024-02-21,79,50
5862,2023-05-13,Referral,2023-06-21,2,10
5863,2023-07-20,Referral,2023-10-01,10,0
5864,2023-10-12,Web,2024-08-24,31,0
5865,2023-11-22,Referral,2024-04-13,11,50
5866,2023-04-05,Web,2023-04-21,17,0
5867,2023-10-05,Web,2024-02-11,0,0
5868,2023-11-21,Referral,2024-09-19,35,10
5869,2023-08-07,Referral,2024-01-05,64,0
5870,2023-03-30,Mobile,2023-06-19,112,0
5871,2023-03-13,Mobile,2023-05-24,53,0
5872,2023-09-04,Referral,2024-04-01,0,10
5873,2023-05-09,Mobile,2024-01-04,31,0
5874,2023-07-31,Referral,2023-10-02,20,0
5875,2023-12-09,Mobile,2024-08-27,83,10
5876,2023-04-06,Referral,2023-12-20,69,10
5877,2023-03-16,Referral,2023-11-18,132,0
5878,2023-02-23,Web,2023-12-01,59,0
5879,2023-12-10,Referral,2024-07-21,23,0
5880,2023-02-23,Mobile,2023-10-10,37,0
5881,2023-08-06,Web,2023-11-19,100,0
5882,2023-01-16,Mobile,2023-12-28,25,0
5883,2023-04-09,Web,2023-08-13,54,0
5884,2023-01-20,Mobile,2023-08-30,85,50
5885,2023-02-15,Referral,2023-05-05,25,50
5886,2023-07-12,Web,2024-06-11,5,0
5887,2023-02-27,Mobile,2023-10-26,5,0
5888,2023-04-21,Referral,2024-03-29,3,0
5889,2023-05-09,Mobile,2024-01-08,19,0
5890,2023-12-03,Web,2024-05-20,19,0
5891,2023-07-13,Mobile,2024-06-15,28,20
5892,2023-12-06,Mobile,2024-05-15,19,20
5893,2023-11-22,Mobile,2024-06-24,108,50
5894,2023-01-08,Referral,2023-10-16,10,50
5895,2023-01-29,Mobile,2023-09-06,62,0
5896,2023-04-22,Referral,2023-11-30,3,50
5897,2023-06-10,Mobile,2024-02-02,27,0
5898,2023-05-11,Web,2023-05-27,31,20
5899,2023-07-07,Mobile,2023-10-02,44,0
5900,2023-06-12,Mobile,2023-10-07,20,0
5901,2023-07-16,Mobile,2024-04-16,6,0
5902,2023-12-30,Web,2024-07-16,13,0
5903,2023-07-23,Web,2023-12-15,9,0
5904,2023-07-31,Web,2023-12-06,16,50
5905,2023-04-19,Web,2023-09-11,22,0
5906,2023-10-03,Mobile,2024-05-02,29,0
5907,2023-03-14,Web,2023-07-11,55,0
5908,2023-06-16,Mobile,2024-01-12,72,0
5909,2023-09-17,Web,2024-07-05,18,0
5910,2023-08-31,Web,2024-08-24,2,0
5911,2023-10-02,Mobile,2024-09-13,47,0
5912,2023-04-12,Web,2023-09-12,19,50
5913,2023-06-22,Referral,2024-01-22,23,20
5914,2023-06-20,Web,2023-10-14,27,0
5915,2023-05-21,Mobile,2023-10-14,33,50
5916,2023-07-07,Referral,2023-08-04,66,0
5917,2023-03-27,Mobile,2023-05-19,91,10
5918,2023-02-21,Web,2023-12-10,84,0
5919,2023-04-21,Mobile,2024-03-21,49,0
5920,2023-12-31,Mobile,2024-01-15,66,0
5921,2023-12-08,Referral,2024-06-17,1,50
5922,2023-02-12,Referral,2023-04-25,56,0
5923,2023-07-30,Web,2023-11-01,2,0
5924,2023-07-19,Referral,2023-11-10,41,50
5925,2023-10-25,Web,2024-04-10,5,0
5926,2023-12-12,Web,2024-07-09,13,0
5927,2023-08-28,Referral,2023-10-03,6,50
5928,2023-04-25,Web,2024-03-21,17,50
5929,2023-01-26,Web,2023-04-14,15,50
5930,2023-10-26,Web,2024-07-07,1,0
5931,2023-03-18,Mobile,2024-03-11,53,0
5932,2023-05-17,Mobile,2023-06-11,57,10
5933,2023-01-20,Mobile,2023-11-16,46,10
5934,2023-07-30,Web,2024-05-27,56,0
5935,2023-08-28,Mobile,2024-07-25,41,20
5936,2023-02-08,Referral,2023-12-11,83,50
5937,2023-09-25,Referral,2024-09-01,25,0
5938,2023-07-26,Web,2023-10-11,26,0
5939,2023-09-24,Referral,2023-11-08,58,0
5940,2023-06-03,Mobile,2023-09-09,12,0
5941,2023-02-11,Web,2023-06-27,1,0
5942,2023-01-11,Web,2023-04-24,41,0
5943,2023-10-21,Web,2023-12-17,8,0
5944,2023-04-08,Mobile,2023-11-27,19,0
5945,2023-10-02,Web,2024-02-11,8,0
5946,2023-08-18,Mobile,2024-03-21,52,0
5947,2023-08-08,Web,2024-05-23,95,0
5948,2023-03-06,Referral,2023-12-14,1,0
5949,2023-12-21,Web,2024-11-30,7,0
5950,2023-08-20,Referral,2024-01-30,6,0
5951,2023-11-24,Referral,2024-11-14,33,0
5952,2023-02-21,Web,2023-10-16,16,0
5953,2023-09-20,Mobile,2023-12-04,18,0
5954,2023-09-24,Web,2024-04-20,5,20
5955,2023-12-25,Referral,2024-07-05,16,0
5956,2023-11-13,Mobile,2024-04-16,10,0
5957,2023-11-20,Web,2023-12-02,28,0
5958,2023-06-03,Web,2024-05-04,7,0
5959,2023-12-24,Web,2024-04-06,28,0
5960,2023-05-20,Referral,2023-06-09,14,20
5961,2023-02-20,Mobile,2023-07-28,12,0
5962,2023-04-27,Referral,2023-10-05,10,50
5963,2023-02-15,Web,2023-05-23,33,20
5964,2023-11-05,Web,2024-07-28,24,0
5965,2023-03-29,Referral,2023-05-09,57,0
5966,2023-07-27,Web,2024-01-08,8,50
5967,2023-09-26,Referral,2024-09-15,1,0
5968,2023-03-30,Web,2023-09-24,6,0
5969,2023-04-28,Web,2024-03-14,12,0
5970,2023-02-23,Mobile,2023-03-17,5,0
5971,2023-04-26,Referral,2024-04-15,2,0
5972,2023-04-28,Referral,2023-05-18,17,50
5973,2023-09-17,Web,2024-09-15,33,10
5974,2023-03-16,Web,2023-12-15,41,0
5975,2023-11-01,Mobile,2024-10-29,15,0
5976,2023-01-07,Mobile,2023-03-20,19,20
5977,2023-05-02,Mobile,2023-06-05,42,0
5978,2023-01-11,Web,2023-11-27,13,0
5979,2023-12-14,Referral,2024-10-22,46,0
5980,2023-08-03,Mobile,2024-03-19,102,0
5981,2023-10-06,Referral,2024-03-22,63,0
5982,2023-01-28,Mobile,2023-12-18,18,50
5983,2023-08-23,Mobile,2023-09-10,25,50
5984,2023-11-09,Referral,2024-08-18,37,0
5985,2023-01-26,Mobile,2023-07-05,12,0
5986,2023-02-23,Referral,2023-06-29,48,20
5987,2023-01-29,Referral,2023-10-23,17,10
5988,2023-12-19,Mobile,2024-06-10,56,0
5989,2023-06-13,Mobile,2023-06-27,8,0
5990,2023-09-27,Web,2024-03-21,0,0
5991,2023-11-30,Web,2024-11-26,30,50
5992,2023-02-04,Web,2023-02-21,18,10
5993,2023-10-13,Web,2024-05-17,1,0
5994,2023-12-14,Web,2024-05-27,20,50
5995,2023-09-30,Web,2024-05-23,5,50
5996,2023-07-27,Web,2024-01-07,29,0
5997,2023-08-26,Mobile,2024-01-04,17,0
5998,2023-04-03,Web,2023-05-25,5,0
5999,2023-06-22,Web,2024-03-13,15,10
6000,2023-03-20,Mobile,2023-05-24,7,0
6001,2023-04-20,Mobile,2023-08-24,31,0
6002,2023-08-05,Mobile,2023-11-07,10,50
6003,2023-12-24,Mobile,2024-12-21,51,0
6004,2023-04-16,Referral,2023-12-31,0,0
6005,2023-02-16,Mobile,2023-05-21,15,0
6006,2023-06-30,Mobile,2023-07-07,28,0
6007,2023-03-05,Referral,2023-12-14,0,0
6008,2023-09-03,Referral,2024-01-02,7,0
6009,2023-09-01,Mobile,2023-12-12,11,20
6010,2023-11-16,Mobile,2024-04-30,0,20
6011,2023-03-28,Web,2024-03-06,23,20
6012,2023-08-05,Mobile,2024-06-02,29,20
6013,2023-01-07,Referral,2023-11-04,7,0
6014,2023-10-05,Mobile,2023-12-30,23,0
6015,2023-12-03,Referral,2024-11-29,211,0
6016,2023-07-29,Mobile,2023-12-28,65,0
6017,2023-06-18,Referral,2023-06-28,1,50
6018,2023-11-26,Mobile,2024-06-02,4,0
6019,2023-05-18,Web,2024-01-29,20,0
6020,2023-11-02,Mobile,2023-12-01,8,0
6021,2023-08-18,Web,2023-10-02,2,0
6022,2023-11-04,Web,2024-04-25,8,0
6023,2023-06-10,Referral,2023-06-17,1,0
6024,2023-01-01,Web,2023-06-25,22,10
6025,2023-08-24,Mobile,2023-10-24,20,50
6026,2023-07-07,Web,2023-10-02,0,50
6027,2023-01-04,Web,2023-12-04,19,0
6028,2023-05-12,Referral,2023-11-11,22,0
6029,2023-08-06,Web,2023-12-21,27,50
6030,2023-09-17,Mobile,2023-12-16,105,10
6031,2023-01-01,Mobile,2023-12-24,121,0
6032,2023-03-12,Mobile,2023-12-12,22,20
6033,2023-06-27,Referral,2024-06-09,55,0
6034,2023-07-08,Mobile,2023-10-14,2,0
6035,2023-10-18,Mobile,2024-10-12,22,50
6036,2023-01-08,Referral,2023-09-19,34,0
6037,2023-09-10,Web,2024-07-05,24,0
6038,2023-10-19,Mobile,2024-05-08,7,0
6039,2023-09-01,Referral,2023-11-23,1,0
6040,2023-05-03,Mobile,2023-10-20,14,0
6041,2023-10-26,Referral,2023-12-08,31,0
6042,2023-10-10,Mobile,2024-08-17,143,0
6043,2023-02-01,Referral,2023-09-07,8,0
6044,2023-11-30,Referral,2024-04-13,74,0
6045,2023-05-26,Web,2023-11-03,2,50
6046,2023-06-05,Web,2023-11-15,80,20
6047,2023-01-16,Mobile,2023-12-08,53,0
6048,2023-12-21,Mobile,2024-08-08,0,20
6049,2023-02-16,Web,2023-04-06,10,0
6050,2023-09-08,Web,2024-03-31,1,0
6051,2023-07-06,Web,2023-08-01,162,0
6052,2023-01-31,Referral,2024-01-09,16,0
6053,2023-09-17,Mobile,2024-05-20,32,20
6054,2023-01-17,Mobile,2023-09-07,8,0
6055,2023-02-08,Web,2023-10-08,81,0
6056,2023-10-31,Web,2024-04-01,9,0
6057,2023-02-08,Web,2023-11-12,9,0
6058,2023-05-12,Web,2023-07-22,11,0
6059,2023-01-30,Referral,2023-02-10,18,50
6060,2023-06-07,Referral,2024-01-30,0,10
6061,2023-10-05,Web,2024-09-30,27,20
6062,2023-07-22,Web,2024-05-13,0,20
6063,2023-03-07,Web,2023-11-22,23,0
6064,2023-04-18,Mobile,2023-06-28,18,0
6065,2023-09-25,Web,2024-06-05,8,0
6066,2023-08-10,Web,2023-10-30,12,0
6067,2023-10-19,Web,2024-01-18,36,10
6068,2023-01-18,Mobile,2023-10-01,0,0
6069,2023-03-31,Mobile,2023-11-12,11,0
6070,2023-06-30,Mobile,2023-09-14,34,0
6071,2023-09-12,Web,2024-04-05,4,0
6072,2023-09-10,Referral,2023-11-12,24,0
6073,2023-09-14,Referral,2024-06-20,5,50
6074,2023-12-12,Web,2024-07-24,5,0
6075,2023-03-28,Web,2023-09-05,44,0
6076,2023-03-31,Mobile,2023-10-02,9,0
6077,2023-08-25,Web,2024-03-29,14,0
6078,2023-03-11,Mobile,2023-07-22,39,0
6079,2023-02-13,Mobile,2023-10-18,5,0
6080,2023-07-19,Mobile,2024-01-11,22,0
6081,2023-06-01,Web,2024-03-01,74,0
6082,2023-03-27,Mobile,2023-09-10,24,0
6083,2023-01-19,Referral,2023-02-16,1,0
6084,2023-04-11,Web,2023-10-25,26,0
6085,2023-04-05,Mobile,2024-01-28,2,0
6086,2023-09-11,Web,2024-01-22,9,10
6087,2023-12-23,Web,2024-02-06,56,0
6088,2023-01-30,Mobile,2023-03-06,0,0
6089,2023-09-06,Web,2023-10-16,2,0
6090,2023-02-02,Web,2023-10-17,13,0
6091,2023-08-17,Web,2024-03-23,222,10
6092,2023-01-12,Mobile,2023-10-30,10,0
6093,2023-04-28,Mobile,2024-01-13,5,50
6094,2023-12-16,Web,2024-06-23,23,50
6095,2023-06-04,Mobile,2023-08-08,21,20
6096,2023-09-03,Web,2024-05-26,17,50
6097,2023-11-28,Mobile,2024-09-03,87,0
6098,2023-09-04,Mobile,2023-12-28,9,0
6099,2023-01-29,Mobile,2023-12-16,10,0
6100,2023-06-10,Referral,2023-11-02,4,20
6101,2023-08-23,Referral,2024-04-16,35,0
6102,2023-07-09,Web,2023-08-05,11,0
6103,2023-04-27,Referral,2023-07-19,48,0
6104,2023-09-28,Web,2023-11-02,107,0
6105,2023-09-15,Referral,2023-09-23,1,0
6106,2023-06-29,Web,2023-10-29,149,0
6107,2023-06-21,Web,2023-08-30,8,0
6108,2023-10-01,Web,2024-07-18,16,0
6109,2023-09-16,Web,2024-03-14,45,0
6110,2023-05-15,Mobile,2023-09-19,32,0
6111,2023-06-20,Referral,2024-02-10,45,50
6112,2023-07-29,Mobile,2023-09-14,18,0
6113,2023-08-24,Mobile,2023-09-01,74,0
